StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 14:33:00,2025-12-02 14:38:30,IP Address,,100,330,True,2025-12-02 14:38:31,R_7TLWhZ9tBoFUywy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve, a team leader, was tasked with allocating a bonus. Steve had to make a choice of whether to keep the full bonus himself, or allocate a portion to his teammate who contributed significantly to their success.",0,0,3.011,0,16.045,27.044,31.102,7,I chose this allocation because it evenly divided the amount between myself and the other participant - I felt this was the fair decision.,,,,,,,,,,48,No,,0,6,6518353efd6c167905451597,692ef8901366b00aa1aa9f11,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:34:14,2025-12-02 14:38:36,IP Address,,100,261,True,2025-12-02 14:38:36,R_5IiWA1ppVROYEXQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James, who has been struggling financially, just received word that he had been approved for welfare. He ran into a neighbor, Mark, when he went to collect his welfare payment and found out that Mark had also applied for welfare but was denied. Now James is wondering if he should keep the money for himself of give some of it to Mark. ",,,,,,,,,,0,0,2.117,0,8.598,13.474,15.201,2,We're partners so we should have equal stakes. It's only fair that we split the money equally. ,53,Yes,4,0,6,5c9b1b5c441b4700179b17b2,692ef8d392f7ceaea114593b,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 14:35:18,2025-12-02 14:38:36,IP Address,,100,197,True,2025-12-02 14:38:36,R_8iq0qBAVaAWHaUh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve was awarded a bonus for his team's strong performance, however he is able to allocate some of that bonus to his team as he feels right.",0.863,0.863,3.116,1,5.724,10.2,13.233,2,"I want to maximise what I can receive as part of the exercise, as it is my power to do so",,,,,,,,,,32,Yes,6,1,12,591b3e133d3e900001045a7b,692ef91cd544523d6efc50d4,692eb43c8ab737cd5f65d153,lt,1,-4,2,The Splitting Decision,1,
2025-12-02 14:33:37,2025-12-02 14:38:38,IP Address,,100,300,True,2025-12-02 14:38:38,R_2rg1Ik75LxQ88ud,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve has received a bonus for his team having exceeded their sales target. He has the option to keep the full bonus for himself or share it with his teammate Max if he wants. ,,,,,,,,,,0,0,2.011,0,7.592,10.101,12.46,2,It is important to share. This is a bonus and I am no more entitled to it than the other participant so it is only fair that it is shared equally. This way we both get a bonus. Everyone wins!,30,Yes,1,0,6,613c5fcc8a7d1e33398ada27,692ef8b6b289df1255631645,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:34:00,2025-12-02 14:38:41,IP Address,,100,280,True,2025-12-02 14:38:41,R_8pR36MbroBqniEN,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve has to choose whether to keep the bonus for himself or share it with Max. Max's contribution to the project was considerable.,0,0,3.008,0,10.559,20.558,21.601,3,So we could both share the money evenly. This would mean we both win.,,,,,,,,,,58,Yes,1,0,6,637b9edf2a2055bf16796ae6,692ef8c1411711d2c41ca7cc,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:33:19,2025-12-02 14:38:42,IP Address,,100,323,True,2025-12-02 14:38:43,R_8jeWrOGE4s8h0E3,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James has unexpectedly been awarded some funds which he was badly in need of. He has a dilemma as to whether to now help a neighbour who is short of funds and has no award.,,,,,,,,,,0,0,2.117,0,11.584,14.052,15.581,2,I have no connection with the other participant so don't really care what their status is.,61,Yes,2,0,12,61449811f485875be5126622,692ef8a3bd1aaed2544c52cc,692eb43c8ab737cd5f65d153,kw,1,0,4,The Aid Program,1,
2025-12-02 14:33:39,2025-12-02 14:38:44,IP Address,,100,304,True,2025-12-02 14:38:44,R_2QAtvnJJpthtQzl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Both James and Mark had applied for financial aid however James found out that only he was successful and Mark didn't receive any money. He is wondering if he should give some to Mark to assist as he knows he is struggling as well,0,0,3.122,0,6.353,9.116,10.154,2,It would be good of me to at least give some away as then I will have £7 and they will have 5 which I feel is fair,,,,,,,,,,25,Yes,3,0,7,6759980d797dbe50150130e0,692ef8bd0c9012e6267bd163,692eb43c8ab737cd5f65d153,lt,1,1,4,The Aid Program,1,
2025-12-02 14:33:37,2025-12-02 14:38:46,IP Address,,100,308,True,2025-12-02 14:38:46,R_8PFC46upyggb9ib,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve earned a performance bonus and he was presented with the option to give some to his colleague Max,,,,,,,,,,0,0,2.11,0,9.176,9.176,10.994,1,I feel that both Prolific participants should have a bonus since we are both doing the task.,35,Yes,50,0,5,665f5b11085e3574cdc7cde3,692ef8a8335cde7a9ebccef4,692eb43c8ab737cd5f65d153,kw,1,7,2,The Splitting Decision,1,
2025-12-02 14:35:16,2025-12-02 14:38:49,IP Address,,100,213,True,2025-12-02 14:38:50,R_80StL9YEvSfImBs,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve was talked by a company director that his team was being awarded a bonus. The director said that the allocation of the bonus was up to Steve. He could keep all of it, or share it with another colleague Max.",,,,,,,,,,0,0,2.121,0,7.126,7.126,9.775,1,I decided that I wanted to maximise my own outcome as my partner likely does not exist.,41,Yes,16,0,12,5f30fff39031820144a7b83f,692ef914b228c9faeff95a58,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 14:33:37,2025-12-02 14:38:50,IP Address,,100,313,True,2025-12-02 14:38:50,R_2vWU0wLdCyBpsMV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Team awarded a bonus and the team leader was allocated the full amount of bonus. He recognises a colleague had a significant impact with the pitch presentation and now faces the dilemma of giving some of the bonus to them or keeping all to himself.,0,0,3.109,0,18.63,22.831,25.036,4,Seems only fair with a random allocation of budget we both have equal share,,,,,,,,,,62,Yes,6,0,6,6712c14c23a005c694db2818,692ef8b7d5a4c3b4de0ed94c,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:35:25,2025-12-02 14:38:54,IP Address,,100,208,True,2025-12-02 14:38:54,R_3qf0DiI6mqaRB18,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's work team has been awarded a bonus for exceeding their sales goals.  Steve's boss tells him that actually, the entire bonus is allocated to him - however he can decide to share it with her teammate.  Steve is torn on what to do",,,,,,,,,,0,0,2.017,0,5.418,8.979,10.561,2,"to split the money seemed the fairest, since we both get half",49,Yes,3,0,6,665cbb56d9ecb20564b9b607,692ef927a8a60a17f7308e80,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:33:57,2025-12-02 14:39:16,IP Address,,100,319,True,2025-12-02 14:39:17,R_34dWO9I8yuWFmrV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was having problems with money so he applied for welfare. While going to collect his welfare funds he ran into a neighbor that was unfortunately rejected from receiving the same benefits. James is now torn between sharing what he received or keeping it for himself.,,,,,,,,,,0,0,2.217,0,1.985,1.985,10.165,1,It just made the most sense to divide the $12 evenly between me and the other person.,32,Yes,5,0,6,5e0e1b8800a6bf000a694f79,692ef8d028b155a0585e589e,692eb43c8ab737cd5f65d153,kw,1,6,4,The Aid Program,1,
2025-12-02 14:32:57,2025-12-02 14:39:19,IP Address,,100,381,True,2025-12-02 14:39:20,R_33Ehfw0vKgrsLBk,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was struggling but found out that he was able to recieve financial assistance.  He is now struggling with the option to help his neighbor mark, or not, since mark wasnt selected but needs help.",0,0,3.104,0,28.972,28.972,31.229,1,I need the money right now and it would help out quite a bit,,,,,,,,,,41,Yes,10,0,12,59296fb2e8a7ff000163f033,692ef894d25821af77ecad3e,692eb43c8ab737cd5f65d153,lt,1,-4,4,The Aid Program,1,
2025-12-02 14:33:24,2025-12-02 14:39:22,IP Address,,100,358,True,2025-12-02 14:39:23,R_8JLdNTF9SfjEO1t,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve is given a performance bonus at work for exceeding his sales target. he can choose whether to keep all the bonus for himself or whether he gives some of it to his colleague Max who contributed to the project. the decision of what to do with the bonus is Steve's. ,0,0,3.011,0,21.495,30.437,32.393,2,"I chose this allocation because I felt it was randomly fair and I didn't feel the need to therefore change it. I wouldn't have wanted to take any money away from the other participant, but equally if I'm honest I was quite pleased with the amount I was allocated and didn't want to share it equally. ",,,,,,,,,,43,Yes,3,0,8,65b17c3a6264a7353dc9ed4b,692ef8aec80c0bf6b5c830f2,692eb43c8ab737cd5f65d153,lt,1,0,2,The Splitting Decision,1,
2025-12-02 14:34:07,2025-12-02 14:39:26,IP Address,,100,318,True,2025-12-02 14:39:26,R_8mVkhwOrCwwmtsY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,james receives welfare money and his neighbour did not. they are both struggling financially so should james give mark some money,0,0,3.106,0,28.326,32.054,33.701,3,i dont know the other person so dont know what they are like and if id want to share,,,,,,,,,,57,Yes,10,0,8,681485b41e4f472801db525a,692ef8d120d3bcec969ec341,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 14:35:05,2025-12-02 14:39:26,IP Address,,100,261,True,2025-12-02 14:39:27,R_6MgmmB81IjcHmWm,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve worked as team leader on a project and they received a bonus for surpassing their sales target. His director said Steve was going to get the full bonus and it was up to Steve if he kept it all or shared it with his teammate Max. ,,,,,,,,,,0,0,2.008,0,5.928,7.633,8.664,2,"I don't know this person, neither of us did any work to earn this bonus and I need the money so I selfishly decided to keep it all to myself. ",43,Yes,10,0,12,61088c529cff73b187d19e6d,692ef912dcfb114e299c5679,692eb43c8ab737cd5f65d153,kw,1,0,2,The Splitting Decision,1,
2025-12-02 14:34:09,2025-12-02 14:39:27,IP Address,,100,318,True,2025-12-02 14:39:28,R_7QXAmDRPCiayY6Z,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his team was awarded a performance bonus.  He was given the bonus and had to choose if he would allocate any to his teammate, Max.",,,,,,,,,,0,0,2.017,0,6.311,6.311,8.53,1,"I felt was the fair thing to do.  I have no reason to keep it all for myself, so I would rather split it.",48,Yes,1,0,6,60e769ec9858960e8ad00886,692ef8dae4ecc18573f811de,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:36:05,2025-12-02 14:39:30,IP Address,,100,205,True,2025-12-02 14:39:31,R_87qMi1jUg4MyRq1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve has won a bonus for his team exceeding their sales target. Max is his teammate who has made a significant contribution to this success. Steve has to decide whether to keep the bonus or to share some with Max.,0,0,3.124,0,10.991,21.738,24.021,3,It's only fair - we are both participants and the allocation was random. I'd rather be a good and fair person.,,,,,,,,,,43,Yes,3,0,6,66771ec9708546e39a3e18c5,692ef94b2c7c6af708619910,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:34:18,2025-12-02 14:39:38,IP Address,,100,319,True,2025-12-02 14:39:38,R_5GP270yE7ebLebG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"a man got selected to receive funds to aid expenses and now is thinking of sharing the money with someone else that is also struggling, ",0,0,3.005,0,23.094,23.094,23.972,1,It would give me more funds than when I started the allocation,,,,,,,,,,47,Yes,12,0,12,5e175705cfe8dc000b559793,692ef8e454598e202fe50345,692eb43c8ab737cd5f65d153,lt,1,-4,4,The Aid Program,1,
2025-12-02 14:35:04,2025-12-02 14:39:39,IP Address,,100,274,True,2025-12-02 14:39:40,R_1IskcNKtf9uDzSC,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James is faced with the dilemma if to share his government aid with another struggling neighbour who was rejected for the same grant,,,,,,,,,,0,0,2.02,0,8.132,10.102,11.466,2,"I would like to keep the money to myself, regardless of what the other participant gets",38,Yes,11,0,12,6839b6137cc1aa27ad7b85b7,692ef90e81aed63691c1c02b,692eb43c8ab737cd5f65d153,kw,1,0,4,The Aid Program,1,
2025-12-02 14:35:46,2025-12-02 14:39:39,IP Address,,100,232,True,2025-12-02 14:39:40,R_1QJnlEK4NSWaueA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James was struggling financially and was awarded government aid.  His acquaintance Mark was also struggling but was not awarded the aid.  James had to decided whether or not to share his aid with Mark.,,,,,,,,,,0,0,2.014,0,5.456,5.456,6.973,1,"Since the allocation was random and I was the lucky one, I wanted to help out the other participant some, so I transferred part of the money.",43,Yes,8,0,8,5b50881a59119400018abaf3,692ef93d381973e744da0ebe,692eb43c8ab737cd5f65d153,kw,1,4,4,The Aid Program,1,
